CODIGO_REGIONAL,NOMBRE_REGIONAL,CODIGO_CENTRO,NOMBRE_CENTRO,IDENTIFICADOR_UNICO_FICHA,FECHA_INICIO_FICHA,FECHA_TERMINACION_FICHA,CODIGO_PROGRAMA,VERSION_PROGRAMA,NOMBRE_PROGRAMA_FORMACION,NIVEL_FORMACION,MODALIDAD_FORMACION,TOTAL_APRENDICES_MATRICULADOS,DESERTORES_AÑO_ACTUAL,PERIODO,tasa_desercion,duracion_dias,duracion_meses,mes_inicio,año_inicio,tiene_desercion
5,REGIONAL ANTIOQUIA,9502,COMPLEJO TECNOLOGICO MINERO AGROEMPRESARIAL,12627209,2022-09-05,2024-12-04,124100,1,DESARROLLO PUBLICITARIO,TECNOLOGO,VIRTUAL,25,0,202402,0,821,27,9,2022,FALSE
76,REGIONAL VALLE,9543,CENTRO DE TECNOLOGIAS AGROINDUSTRIALES,12907043,2024-02-06,2024-03-04,92320029,1,ADITIVOS: ANALISIS Y CONTROL DE CALIDAD EN LA INDUSTRIA ALIMENTARIA,CURSO ESPECIAL,VIRTUAL,80,3,202402,0.0375,27,0.9,2,2024,TRUE
68,REGIONAL SANTANDER,9122,CENTRO ATENCION SECTOR AGROPECUARIO,12916344,2024-02-16,2024-03-14,72310034,1,OPERACION DE SISTEMAS DE POTABILIZACION DE AGUA,CURSO ESPECIAL,VIRTUAL,80,1,202402,0.0125,27,0.9,2,2024,TRUE
5,REGIONAL ANTIOQUIA,9402,CENTRO DE SERVICIOS Y GESTION EMPRESARIAL,12924875,2024-02-26,2024-03-28,51240089,1,ENGLISH DOES WORK - LEVEL 3,CURSO ESPECIAL,VIRTUAL,80,2,202402,0.025,31,1,2,2024,TRUE
23,REGIONAL CORDOBA,9115,CENTRO AGROPECUARIO Y DE BIOTECNOLOGIA EL PORVENIR,12736920,2023-03-27,2024-11-20,228123,1,PROGRAMACION DE APLICACIONES PARA DISPOSITIVOS MOVILES,TECNICO,PRESENCIAL,29,0,202402,0,604,19.9,3,2023,FALSE
13,REGIONAL BOLIVAR,9304,CENTRO DE COMERCIO Y SERVICIOS,12826923,2023-10-02,2025-10-01,621111,100,DIRECCION DE VENTAS,TECNOLOGO,PRESENCIAL,26,0,202402,0,730,24,10,2023,FALSE
50,REGIONAL META,9532,CENTRO DE INDUSTRIA Y SERVICIOS DEL META,12620032,2022-10-06,2024-10-05,223309,100,AUTOMATIZACION INDUSTRIAL,TECNOLOGO,PRESENCIAL,19,0,202402,0,730,24,10,2022,FALSE
25,REGIONAL CUNDINAMARCA,9509,CENTRO DE DESARROLLO AGROINDUSTRIAL Y EMPRESARIAL,12910978,2024-02-12,2024-03-14,51240091,1,ENGLISH DOES WORK - LEVEL 5,CURSO ESPECIAL,VIRTUAL,80,0,202402,0,31,1,2,2024,FALSE
73,REGIONAL TOLIMA,9226,CENTRO DE INDUSTRIA Y CONSTRUCCION,12694474,2023-01-23,2025-04-22,228116,1,IMPLEMENTACION DE INFRAESTRUCTURA DE TECNOLOGIAS DE LA INFORMACION Y LAS COMUNICACIONES.,TECNOLOGO,PRESENCIAL,29,0,202402,0,820,27,1,2023,FALSE
76,REGIONAL VALLE,9126,CENTRO NAUTICO PESQUERO DE BUENAVENTURA,12922511,2024-02-08,2024-02-21,63520580,1,ELABORACION DE PRODUCTOS DE REPOSTERIA.,CURSO ESPECIAL,PRESENCIAL,20,0,202402,0,13,0.4,2,2024,FALSE
25,REGIONAL CUNDINAMARCA,9513,CENTRO DE DESARROLLO AGROEMPRESARIAL,12734450,2023-03-21,2024-11-30,635503,103,COCINA.,TECNICO,A DISTANCIA,27,0,202402,0,620,20.4,3,2023,FALSE
11,REGIONAL DISTRITO CAPITAL,9404,CENTRO DE GESTION ADMINISTRATIVA,12773025,2023-07-10,2024-10-09,134101,2,ASISTENCIA ADMINISTRATIVA .,TECNICO,PRESENCIAL,16,0,202402,0,457,15,7,2023,FALSE
11,REGIONAL DISTRITO CAPITAL,9213,CENTRO DE TECNOLOGIAS DEL TRANSPORTE,12715037,2023-04-17,2024-07-16,137136,1,INTEGRACION DE OPERACIONES LOGISTICAS,TECNICO,PRESENCIAL,24,0,202402,0,456,15,4,2023,FALSE
11,REGIONAL DISTRITO CAPITAL,9406,"CENTRO NACIONAL DE HOTELERIA, TURISMO Y ALIMENTOS",12925036,2024-02-27,2024-04-09,42110153,1,EJERCICIO DERECHOS FUNDAMENTALES EN EL TRABAJO,CURSO ESPECIAL,PRESENCIAL,17,0,202402,0,42,1.4,2,2024,FALSE
63,REGIONAL QUINDIO,9231,CENTRO PARA EL DESARROLLO TECNOLOGICO DE LA CONSTRUCCION Y LA INDUSTRIA,12907144,2024-02-05,2024-03-06,52410071,1,MANEJO DE ESTAMPADOS SOBRE TELAS,CURSO ESPECIAL,PRESENCIAL,35,0,202402,0,30,1,2,2024,FALSE
73,REGIONAL TOLIMA,9123,CENTRO AGROPECUARIO LA GRANJA,12916866,2024-02-04,2024-03-10,73322066,1,APLICACION DE PRACTICAS DE ALIMENTACION EN BOVINOS,CURSO ESPECIAL,PRESENCIAL,27,0,202402,0,35,1.2,2,2024,FALSE
19,REGIONAL CAUCA,9113,CENTRO AGROPECUARIO,12708993,2023-04-17,2024-07-16,733290,1,PRODUCCION PECUARIA.,TECNICO,PRESENCIAL,24,0,202402,0,456,15,4,2023,FALSE
11,REGIONAL DISTRITO CAPITAL,9405,CENTRO DE SERVICIOS FINANCIEROS,12847509,2023-11-07,2026-02-06,123101,1,GESTION CONTABLE Y DE INFORMACION FINANCIERA,TECNOLOGO,PRESENCIAL,46,0,202402,0,822,27,11,2023,FALSE
99,REGIONAL VICHADA,9531,CENTRO DE PRODUCCION Y TRANSFORMACION AGROINDUSTRIAL DE LA ORINOQUIA,12914621,2024-02-19,2024-03-21,83610430,1,INSTALACION DE ENCHAPE CERAMICO,CURSO ESPECIAL,PRESENCIAL,25,0,202402,0,31,1,2,2024,FALSE
54,REGIONAL NORTE DE SANTANDER,9537,"CENTRO DE LA INDUSTRIA, LA EMPRESA Y LOS SERVICIOS",12785203,2023-06-13,2024-09-13,134400,2,ASISTENCIA EN ORGANIZACION DE ARCHIVOS .,TECNICO,PRESENCIAL,32,0,202402,0,458,15.1,6,2023,FALSE
11,REGIONAL DISTRITO CAPITAL,9213,CENTRO DE TECNOLOGIAS DEL TRANSPORTE,12905264,2024-02-01,2024-02-28,83820036,1,BOMBAS LINEALES MECANICAS,CURSO ESPECIAL,VIRTUAL,80,70,202402,0.875,27,0.9,2,2024,TRUE
13,REGIONAL BOLIVAR,9218,CENTRO PARA LA INDUSTRIA PETROQUIMICA,12741403,2023-03-30,2024-12-16,836114,1,CONSTRUCCION DE EDIFICACIONES,TECNICO,PRESENCIAL,34,0,202402,0,627,20.6,3,2023,FALSE
73,REGIONAL TOLIMA,9310,CENTRO DE COMERCIO Y SERVICIOS,12706039,2023-03-11,2024-11-30,134101,2,ASISTENCIA ADMINISTRATIVA .,TECNICO,PRESENCIAL,33,0,202402,0,630,20.7,3,2023,FALSE
76,REGIONAL VALLE,9227,CENTRO DE ELECTRICIDAD Y AUTOMATIZACION INDUSTRIAL - CEAI,12560252,2022-07-18,2024-07-17,122107,1,GESTION DE PROYECTOS DE DESARROLLO ECONOMICO Y SOCIAL,TECNOLOGO,PRESENCIAL,6,0,202402,0,730,24,7,2022,FALSE
5,REGIONAL ANTIOQUIA,9504,"COMPLEJO TECNOLOGICO AGROINDUSTRIAL, PECUARIO Y TURISTICO",12721505,2023-03-27,2025-06-26,228118,1,ANALISIS Y DESARROLLO DE SOFTWARE.,TECNOLOGO,VIRTUAL,36,3,202402,0.08333333333333333,822,27,3,2023,TRUE
63,REGIONAL QUINDIO,9231,CENTRO PARA EL DESARROLLO TECNOLOGICO DE LA CONSTRUCCION Y LA INDUSTRIA,12925723,2024-02-25,2024-03-10,22620489,1,TRABAJADOR AUTORIZADO PARA TRABAJO EN ALTURAS,CURSO ESPECIAL,PRESENCIAL,15,0,202402,0,14,0.5,2,2024,FALSE
5,REGIONAL ANTIOQUIA,9503,"CENTRO DE LA INNOVACION, LA AGROINDUSTRIA Y LA AVIACION",12758466,2023-05-15,2025-08-14,124100,1,DESARROLLO PUBLICITARIO,TECNOLOGO,VIRTUAL,35,0,202402,0,822,27,5,2023,FALSE
25,REGIONAL CUNDINAMARCA,9232,CENTRO INDUSTRIAL Y DE DESARROLLO EMPRESARIAL DE SOACHA,12915395,2024-02-22,2024-08-08,73322009,1,MANEJO TECNICO Y ADMINISTRATIVO DE PEQUEÑAS Y MEDIANAS GRANJAS AVICOLAS DE PONEDORA COMERCIAL,CURSO ESPECIAL,PRESENCIAL,31,0,202402,0,168,5.5,2,2024,FALSE
68,REGIONAL SANTANDER,9122,CENTRO ATENCION SECTOR AGROPECUARIO,12910458,2024-02-09,2024-03-07,92130063,2,"HIGIENE Y MANIPULACION DE ALIMENTOS,",CURSO ESPECIAL,VIRTUAL,80,1,202402,0.0125,27,0.9,2,2024,TRUE
8,REGIONAL ATLANTICO,9207,CENTRO NACIONAL COLOMBO ALEMAN,12603365,2022-08-01,2024-11-01,228118,1,ANALISIS Y DESARROLLO DE SOFTWARE.,TECNOLOGO,PRESENCIAL,20,0,202402,0,823,27.1,8,2022,FALSE
5,REGIONAL ANTIOQUIA,9402,CENTRO DE SERVICIOS Y GESTION EMPRESARIAL,12758423,2023-05-15,2024-08-14,133100,2,CONTABILIZACION DE OPERACIONES COMERCIALES Y FINANCIERAS.,TECNICO,VIRTUAL,42,15,202402,0.35714285714285715,457,15,5,2023,TRUE
11,REGIONAL DISTRITO CAPITAL,9508,CENTRO DE FORMACION EN ACTIVIDAD FISICA Y CULTURA,12873949,2024-01-22,2025-04-21,531200,2,INTERPRETACION DE INSTRUMENTOS MUSICALES.,TECNICO,PRESENCIAL,26,0,202402,0,455,15,1,2024,FALSE
13,REGIONAL BOLIVAR,9104,CENTRO AGROEMPRESARIAL Y MINERO,12908713,2024-02-07,2024-03-05,13410029,2,ADMINISTRACION DE RECURSOS HUMANOS,CURSO ESPECIAL,VIRTUAL,80,3,202402,0.0375,27,0.9,2,2024,TRUE
23,REGIONAL CORDOBA,9523,"CENTRO DE COMERCIO, INDUSTRIA Y TURISMO DE CORDOBA",12712001,2023-04-17,2024-07-16,133100,2,CONTABILIZACION DE OPERACIONES COMERCIALES Y FINANCIERAS.,TECNICO,PRESENCIAL,26,1,202402,0.038461538461538464,456,15,4,2023,TRUE
73,REGIONAL TOLIMA,9226,CENTRO DE INDUSTRIA Y CONSTRUCCION,12927727,2024-02-27,2024-03-29,51240090,1,ENGLISH DOES WORK - LEVEL 4,CURSO ESPECIAL,VIRTUAL,80,1,202402,0.0125,31,1,2,2024,TRUE
15,REGIONAL BOYACA,9305,CENTRO DE GESTION ADMINISTRATIVA Y FORTALECIMIENTO EMPRESARIAL,12915307,2024-02-21,2024-02-27,22620487,1,ANALISIS DE SISTEMAS DE SEGURIDAD Y SALUD EN EL TRABAJO,CURSO ESPECIAL,PRESENCIAL,26,0,202402,0,6,0.2,2,2024,FALSE
5,REGIONAL ANTIOQUIA,9101,CENTRO DE LOS RECURSOS NATURALES RENOVABLES - LA SALADA,12794411,2023-07-10,2024-01-27,961520,1,PROCESOS DE PANADERIA,OPERARIO,PRESENCIAL,15,0,202402,0,201,6.6,7,2023,FALSE
13,REGIONAL BOLIVAR,9218,CENTRO PARA LA INDUSTRIA PETROQUIMICA,12671908,2023-01-23,2025-02-22,223310,101,GESTION DE LA PRODUCCION INDUSTRIAL,TECNOLOGO,PRESENCIAL,20,0,202402,0,761,25,1,2023,FALSE
63,REGIONAL QUINDIO,9538,CENTRO DE COMERCIO Y TURISMO,12708279,2023-02-22,2024-12-16,664209,1,EJECUCION DE EVENTOS DEPORTIVOS Y RECREATIVOS,TECNICO,PRESENCIAL,35,0,202402,0,663,21.8,2,2023,FALSE
11,REGIONAL DISTRITO CAPITAL,9213,CENTRO DE TECNOLOGIAS DEL TRANSPORTE,12916766,2024-02-16,2024-03-21,33130161,1,SISTEMA DE GESTION DE LA SEGURIDAD Y SALUD EN EL TRABAJO SG-SST,CURSO ESPECIAL,VIRTUAL,80,3,202402,0.0375,34,1.1,2,2024,TRUE
95,REGIONAL GUAVIARE,9533,"CENTRO DE DESARROLLO AGROINDUSTRIAL, TURISTICO Y TECNOLOGICO DEL GUAVIARE",12905289,2024-02-01,2024-02-04,41311582,1,CURSO INTRODUCTORIO A LA FORMACION PROFESIONAL INTEGRAL,CURSO ESPECIAL,PRESENCIAL,23,0,202402,0,3,0.1,2,2024,FALSE
5,REGIONAL ANTIOQUIA,9206,CENTRO TEXTIL Y DE GESTION INDUSTRIAL,12919680,2024-02-07,2024-05-15,73322071,3,APLICACION DE CONDICIONES DE BIENESTAR ANIMAL EN LA PRODUCCION DE POLLO DE ENGORDE Y GALLINA DE POSTURA,CURSO ESPECIAL,PRESENCIAL,26,0,202402,0,98,3.2,2,2024,FALSE
15,REGIONAL BOYACA,9305,CENTRO DE GESTION ADMINISTRATIVA Y FORTALECIMIENTO EMPRESARIAL,12693778,2023-03-01,2024-12-13,134101,2,ASISTENCIA ADMINISTRATIVA .,TECNICO,PRESENCIAL,32,0,202402,0,653,21.5,3,2023,FALSE
91,REGIONAL AMAZONAS,9517,CENTRO PARA LA BIODIVERSIDAD Y EL TURISMO DEL AMAZONAS,12713505,2023-04-17,2024-08-17,134101,2,ASISTENCIA ADMINISTRATIVA .,TECNICO,PRESENCIAL,25,1,202402,0.04,488,16.1,4,2023,TRUE
11,REGIONAL DISTRITO CAPITAL,9303,"CENTRO DE GESTION DE MERCADOS, LOGISTICA Y TECNOLOGIAS DE LA INFORMACION",12618627,2022-10-06,2025-01-05,513101,3,PRODUCCION DE MEDIOS AUDIOVISUALES DIGITALES,TECNOLOGO,PRESENCIAL,57,0,202402,0,822,27,10,2022,FALSE
63,REGIONAL QUINDIO,9538,CENTRO DE COMERCIO Y TURISMO,12879621,2023-11-20,2026-02-19,228108,1,DESARROLLO DE VIDEOJUEGOS Y ENTORNOS INTERACTIVOS,TECNOLOGO,VIRTUAL,45,0,202402,0,822,27,11,2023,FALSE
86,REGIONAL PUTUMAYO,9518,CENTRO AGROFORESTAL Y ACUICOLA ARAPAIMA,12619657,2022-10-06,2024-01-05,842200,3,ELABORACION DE PRENDAS DE VESTIR SOBRE MEDIDAS,TECNICO,PRESENCIAL,12,0,202402,0,456,15,10,2022,FALSE
52,REGIONAL NARIÑO,9536,CENTRO INTERNACIONAL DE PRODUCCION LIMPIA - LOPE,12914721,2024-02-26,2025-12-15,733193,1,SISTEMAS AGROPECUARIOS ECOLOGICOS.,TECNICO,PRESENCIAL,26,0,202402,0,658,21.6,2,2024,FALSE
5,REGIONAL ANTIOQUIA,9203,CENTRO PARA EL DESARROLLO DEL HABITAT Y LA CONSTRUCCION,12595014,2022-07-18,2024-10-22,223104,1,CONSTRUCCION EN EDIFICACIONES.,TECNOLOGO,PRESENCIAL,18,0,202402,0,827,27.2,7,2022,FALSE
76,REGIONAL VALLE,9229,CENTRO DE DISEÑO TECNOLOGICO INDUSTRIAL,12905229,2024-02-01,2024-02-28,22810744,3,MANEJO DE HERRAMIENTAS MICROSOFT OFFICE 2016: EXCEL,CURSO ESPECIAL,VIRTUAL,80,65,202402,0.8125,27,0.9,2,2024,TRUE
54,REGIONAL NORTE DE SANTANDER,9119,CENTRO DE FORMACION PARA EL DESARROLLO RURAL Y MINERO,12561026,2022-07-18,2024-07-17,122107,1,GESTION DE PROYECTOS DE DESARROLLO ECONOMICO Y SOCIAL,TECNOLOGO,PRESENCIAL,12,0,202402,0,730,24,7,2022,FALSE
25,REGIONAL CUNDINAMARCA,9510,CENTRO AGROECOLOGICO Y EMPRESARIAL,12918845,2024-02-19,2024-03-01,13410017,1,COMPORTAMIENTO EMPRENDEDOR,CURSO ESPECIAL,PRESENCIAL,26,0,202402,0,11,0.4,2,2024,FALSE
19,REGIONAL CAUCA,9307,CENTRO DE COMERCIO Y SERVICIOS,12911914,2024-02-12,2024-04-30,13410017,1,COMPORTAMIENTO EMPRENDEDOR,CURSO ESPECIAL,PRESENCIAL,15,0,202402,0,78,2.6,2,2024,FALSE
11,REGIONAL DISTRITO CAPITAL,9405,CENTRO DE SERVICIOS FINANCIEROS,12698079,2023-03-03,2024-03-02,133303,1,SERVICIOS COMERCIALES Y FINANCIEROS,TECNICO,PRESENCIAL,28,0,202402,0,365,12,3,2023,FALSE
19,REGIONAL CAUCA,9221,CENTRO DE TELEINFORMATICA Y PRODUCCION INDUSTRIAL,12919695,2024-02-22,2024-03-15,13530036,1,MANEJO BASICO DE HERRAMIENTAS OFIMATICAS I,CURSO ESPECIAL,PRESENCIAL,27,0,202402,0,22,0.7,2,2024,FALSE
88,REGIONAL SAN ANDRES,9539,CENTRO DE FORMACION TURISTICA GENTE DE MAR Y DE SERVICIOS,12927765,2024-02-27,2024-03-29,51240088,1,ENGLISH DOES WORK - LEVEL 2,CURSO ESPECIAL,VIRTUAL,80,0,202402,0,31,1,2,2024,FALSE
73,REGIONAL TOLIMA,9310,CENTRO DE COMERCIO Y SERVICIOS,12672127,2023-01-23,2024-04-22,134200,2,RECURSOS HUMANOS .,TECNICO,PRESENCIAL,19,0,202402,0,455,15,1,2023,FALSE
41,REGIONAL HUILA,9116,CENTRO DE FORMACION AGROINDUSTRIAL,12924065,2024-02-24,2024-04-06,13410017,1,COMPORTAMIENTO EMPRENDEDOR,CURSO ESPECIAL,PRESENCIAL,35,0,202402,0,42,1.4,2,2024,FALSE
13,REGIONAL BOLIVAR,9304,CENTRO DE COMERCIO Y SERVICIOS,12918585,2024-02-19,2024-02-29,12150014,1,ESTABLECER ESTRATEGIAS LOGISTICAS,CURSO ESPECIAL,PRESENCIAL,28,0,202402,0,10,0.3,2,2024,FALSE
54,REGIONAL NORTE DE SANTANDER,9537,"CENTRO DE LA INDUSTRIA, LA EMPRESA Y LOS SERVICIOS",12824995,2023-10-02,2024-10-01,225208,1,DIBUJO ARQUITECTONICO,TECNICO,PRESENCIAL,21,0,202402,0,365,12,10,2023,FALSE
11,REGIONAL DISTRITO CAPITAL,9303,"CENTRO DE GESTION DE MERCADOS, LOGISTICA Y TECNOLOGIAS DE LA INFORMACION",12695637,2023-03-06,2024-12-14,524704,1,INTEGRACION DE CONTENIDOS DIGITALES.,TECNICO,PRESENCIAL,15,0,202402,0,649,21.3,3,2023,FALSE
15,REGIONAL BOYACA,9514,CENTRO INDUSTRIAL DE MANTENIMIENTO Y MANUFACTURA,12771373,2023-07-10,2025-07-09,122128,1,"GESTION INTEGRADA DE LA CALIDAD, MEDIO AMBIENTE, SEGURIDAD Y SALUD OCUPACIONAL",TECNOLOGO,PRESENCIAL,30,0,202402,0,730,24,7,2023,FALSE
15,REGIONAL BOYACA,9305,CENTRO DE GESTION ADMINISTRATIVA Y FORTALECIMIENTO EMPRESARIAL,12910989,2024-02-12,2024-03-14,51240092,1,ENGLISH DOES WORK - LEVEL 6,CURSO ESPECIAL,VIRTUAL,80,1,202402,0.0125,31,1,2,2024,TRUE
76,REGIONAL VALLE,9311,CENTRO DE GESTION TECNOLOGICA DE SERVICIOS,12918639,2024-02-19,2025-11-30,133100,2,CONTABILIZACION DE OPERACIONES COMERCIALES Y FINANCIERAS.,TECNICO,PRESENCIAL,19,0,202402,0,650,21.4,2,2024,FALSE
11,REGIONAL DISTRITO CAPITAL,9209,CENTRO DE TECNOLOGIAS PARA LA CONSTRUCCION Y LA MADERA,12482384,2022-02-08,2024-05-07,922403,1,GESTION DE PROCESOS Y PRODUCCION DE MOBILIARIO,TECNOLOGO,PRESENCIAL,7,0,202402,0,819,26.9,2,2022,FALSE
52,REGIONAL NARIÑO,9536,CENTRO INTERNACIONAL DE PRODUCCION LIMPIA - LOPE,12771996,2023-07-10,2024-10-09,733290,1,PRODUCCION PECUARIA.,TECNICO,PRESENCIAL,20,0,202402,0,457,15,7,2023,FALSE
5,REGIONAL ANTIOQUIA,9101,CENTRO DE LOS RECURSOS NATURALES RENOVABLES - LA SALADA,12912099,2024-02-12,2024-03-14,51240087,1,ENGLISH DOES WORK - LEVEL 1,CURSO ESPECIAL,VIRTUAL,80,1,202402,0.0125,31,1,2,2024,TRUE
5,REGIONAL ANTIOQUIA,9202,"CENTRO DE FORMACION EN DISEÑO, CONFECCION Y MODA.",12909852,2024-02-12,2024-04-29,52440457,2,ELABORACION DE PRODUCTOS ARTESANALES EN CROCHET,CURSO ESPECIAL,PRESENCIAL,22,0,202402,0,77,2.5,2,2024,FALSE
70,REGIONAL SUCRE,9542,"CENTRO DE LA INNOVACION, LA TECNOLOGIA Y LOS SERVICIOS",12710141,2023-04-17,2024-07-16,133100,2,CONTABILIZACION DE OPERACIONES COMERCIALES Y FINANCIERAS.,TECNICO,PRESENCIAL,24,0,202402,0,456,15,4,2023,FALSE
5,REGIONAL ANTIOQUIA,9502,COMPLEJO TECNOLOGICO MINERO AGROEMPRESARIAL,12834452,2023-09-11,2024-12-10,133100,2,CONTABILIZACION DE OPERACIONES COMERCIALES Y FINANCIERAS.,TECNICO,VIRTUAL,43,1,202402,0.023255813953488372,456,15,9,2023,TRUE
41,REGIONAL HUILA,9525,CENTRO AGROEMPRESARIAL Y DESARROLLO PECUARIO DEL HUILA,12877286,2024-01-22,2026-04-21,123101,1,GESTION CONTABLE Y DE INFORMACION FINANCIERA,TECNOLOGO,PRESENCIAL,32,0,202402,0,820,27,1,2024,FALSE
25,REGIONAL CUNDINAMARCA,9513,CENTRO DE DESARROLLO AGROEMPRESARIAL,12918326,2024-02-19,2024-02-29,73322012,2,APLICACION DEL PLAN SANITARIO EN GRANJAS DE PRODUCCION DE POLLO DE ENGORDE.,CURSO ESPECIAL,PRESENCIAL,19,0,202402,0,10,0.3,2,2024,FALSE
76,REGIONAL VALLE,9126,CENTRO NAUTICO PESQUERO DE BUENAVENTURA,12920530,2024-02-21,2024-03-25,51240090,1,ENGLISH DOES WORK - LEVEL 4,CURSO ESPECIAL,VIRTUAL,80,1,202402,0.0125,33,1.1,2,2024,TRUE
44,REGIONAL GUAJIRA,9524,CENTRO AGROEMPRESARIAL Y ACUICOLA,12727522,2023-03-11,2024-12-15,936161,1,AGROINDUSTRIA ALIMENTARIA,TECNICO,PRESENCIAL,36,0,202402,0,645,21.2,3,2023,FALSE
5,REGIONAL ANTIOQUIA,9503,"CENTRO DE LA INNOVACION, LA AGROINDUSTRIA Y LA AVIACION",12725293,2023-03-09,2024-12-13,233102,1,INSTALACION DE REDES DE COMPUTADORES .,TECNICO,PRESENCIAL,21,0,202402,0,645,21.2,3,2023,FALSE
73,REGIONAL TOLIMA,9310,CENTRO DE COMERCIO Y SERVICIOS,12706172,2023-03-11,2024-11-30,233101,1,SISTEMAS.,TECNICO,PRESENCIAL,36,0,202402,0,630,20.7,3,2023,FALSE
8,REGIONAL ATLANTICO,9302,CENTRO DE COMERCIO Y SERVICIOS,12539249,2022-05-02,2024-07-30,123101,1,GESTION CONTABLE Y DE INFORMACION FINANCIERA,TECNOLOGO,PRESENCIAL,22,0,202402,0,820,27,5,2022,FALSE
13,REGIONAL BOLIVAR,9105,"CENTRO INTERNACIONAL NAUTICO, FLUVIAL Y PORTUARIO",12924752,2024-02-22,2024-02-29,12110081,1,LIDERAZGO EFECTIVO,CURSO ESPECIAL,PRESENCIAL,30,0,202402,0,7,0.2,2,2024,FALSE
63,REGIONAL QUINDIO,9538,CENTRO DE COMERCIO Y TURISMO,12721281,2023-03-27,2025-06-26,513601,3,ANIMACION DIGITAL,TECNOLOGO,VIRTUAL,44,0,202402,0,822,27,3,2023,FALSE
5,REGIONAL ANTIOQUIA,9204,CENTRO DE TECNOLOGIA DE LA MANUFACTURA AVANZADA.,12828523,2023-10-02,2025-12-31,228118,1,ANALISIS Y DESARROLLO DE SOFTWARE.,TECNOLOGO,PRESENCIAL,27,0,202402,0,821,27,10,2023,FALSE
20,REGIONAL CESAR,9521,CENTRO DE OPERACION Y MANTENIMIENTO MINERO,12915144,2024-02-19,2024-02-27,96151529,2,HIGIENE Y MANIPULACION DE ALIMENTOS.,CURSO ESPECIAL,PRESENCIAL,30,0,202402,0,8,0.3,2,2024,FALSE
19,REGIONAL CAUCA,9307,CENTRO DE COMERCIO Y SERVICIOS,12915698,2024-02-15,2024-05-05,13410017,1,COMPORTAMIENTO EMPRENDEDOR,CURSO ESPECIAL,PRESENCIAL,15,0,202402,0,80,2.6,2,2024,FALSE
68,REGIONAL SANTANDER,9546,CENTRO DE GESTION AGROEMPRESARIAL DEL ORIENTE,12807067,2023-07-24,2024-10-23,525209,1,EJECUCION DE CLASES GRUPALES ORIENTADAS AL FITNESS,TECNICO,PRESENCIAL,13,0,202402,0,457,15,7,2023,FALSE
68,REGIONAL SANTANDER,9309,CENTRO DE SERVICIOS EMPRESARIALES Y TURISTICOS,12560302,2022-07-18,2024-10-17,123101,1,GESTION CONTABLE Y DE INFORMACION FINANCIERA,TECNOLOGO,PRESENCIAL,17,0,202402,0,822,27,7,2022,FALSE
68,REGIONAL SANTANDER,9540,CENTRO INDUSTRIAL Y DEL DESARROLLO TECNOLOGICO,12909341,2024-02-12,2024-02-21,52450045,1,"ELABORACION DE PATRONES BASICOS DE BLUSA, FALDA Y PANTALON",CURSO ESPECIAL,PRESENCIAL,30,0,202402,0,9,0.3,2,2024,FALSE
11,REGIONAL DISTRITO CAPITAL,9403,CENTRO DE FORMACION DE TALENTO HUMANO EN SALUD,12905216,2024-02-01,2025-08-01,134507,2,APOYO ADMINISTRATIVO EN SALUD.,TECNICO,PRESENCIAL,28,0,202402,0,547,18,2,2024,FALSE
8,REGIONAL ATLANTICO,9302,CENTRO DE COMERCIO Y SERVICIOS,12913052,2024-02-13,2024-03-15,51240087,1,ENGLISH DOES WORK - LEVEL 1,CURSO ESPECIAL,VIRTUAL,80,2,202402,0.025,31,1,2,2024,TRUE
8,REGIONAL ATLANTICO,9207,CENTRO NACIONAL COLOMBO ALEMAN,12903415,2024-02-01,2026-04-10,226701,1,COORDINACION EN SISTEMAS INTEGRADOS DE GESTION,TECNOLOGO,PRESENCIAL,30,0,202402,0,799,26.3,2,2024,FALSE
17,REGIONAL CALDAS,9220,CENTRO DE PROCESOS INDUSTRIALES Y CONSTRUCCION,12929537,2024-02-22,2024-03-07,93510032,1,PRINCIPIOS BASICO DE MAQUINARIA E INSUMOS DE CONFECCION,CURSO ESPECIAL,PRESENCIAL,33,0,202402,0,14,0.5,2,2024,FALSE
5,REGIONAL ANTIOQUIA,9204,CENTRO DE TECNOLOGIA DE LA MANUFACTURA AVANZADA.,12449677,2022-01-24,2024-01-23,224207,100,ASEGURAMIENTO METROLOGICO INDUSTRIAL,TECNOLOGO,PRESENCIAL,1,0,202402,0,729,24,1,2022,FALSE
23,REGIONAL CORDOBA,9523,"CENTRO DE COMERCIO, INDUSTRIA Y TURISMO DE CORDOBA",12929999,2024-02-28,2024-04-03,13410017,1,COMPORTAMIENTO EMPRENDEDOR,CURSO ESPECIAL,PRESENCIAL,26,0,202402,0,35,1.2,2,2024,FALSE
68,REGIONAL SANTANDER,9224,CENTRO INDUSTRIAL DE MANTENIMIENTO INTEGRAL,12675930,2022-11-21,2024-02-20,134206,1,PRESELECCION DE TALENTO HUMANO MEDIADO POR HERRAMIENTAS TIC,TECNICO,VIRTUAL,23,0,202402,0,456,15,11,2022,FALSE
76,REGIONAL VALLE,9125,CENTRO LATINOAMERICANO DE ESPECIES MENORES,12905961,2024-02-05,2025-11-30,733410,101,PRODUCCION AGROPECUARIA,TECNICO,PRESENCIAL,21,0,202402,0,664,21.8,2,2024,FALSE
